Date,Open,High,Low,Close,Voulme,Name
7/8/2012,237.6799123,241.5499073,236.7999073,240.1099053,2093799.073,STOCKA
8/8/2012,234.4418595,235.6018635,232.7418625,233.5318715,1525818.665,STOCKA
9/8/2012,238.3710329,240.4310449,237.9410399,238.5010379,1592510.399,STOCKA
10/8/2012,231.7762767,233.5462807,230.1262677,231.4462747,1839462.747,STOCKA
13/8/2012,229.3177147,231.4577137,228.0877187,229.5277207,1968177.187,STOCKA
14/8/2012,230.9311909,232.9411849,228.8411789,229.4111859,2713211.839,STOCKA
15/8/2012,228.0500269,233.9300309,228.0400319,233.2100299,3222600.319,STOCKA
16/8/2012,241.5974263,246.6974323,240.0774223,245.4274283,4350874.253,STOCKA
17/8/2012,241.3224838,244.0724838,241.1924788,241.8924758,3093024.778,STOCKA
20/8/2012,240.2374794,240.5174784,237.0674814,239.2174904,1878574.844,STOCKA
21/8/2012,238.9508034,241.9208044,236.6208014,237.5207954,2552207.984,STOCKA
22/8/2012,244.246116,249.746116,243.646125,247.946128,2522161.22,STOCKA
23/8/2012,239.663087,241.003084,236.543092,238.723085,2429130.88,STOCKA
24/8/2012,238.2500085,243.4400105,237.9300165,242.3100205,3664500.155,STOCKA
27/8/2012,244.2122887,245.9222957,241.5422907,242.3422937,2913922.957,STOCKA
28/8/2012,241.542033,244.352031,240.572032,243.682033,2718020.32,STOCKA
29/8/2012,248.9291813,249.7591833,246.7391783,249.2691773,1794091.823,STOCKA
30/8/2012,247.1053273,250.1153223,245.3653223,246.3353233,3648653.223,STOCKA
31/8/2012,246.9944744,248.3744644,244.4244674,247.1944714,3336744.674,STOCKA
4/9/2012,245.1528962,247.8828922,241.5428962,244.7628972,3919628.922,STOCKA
5/9/2012,243.4295386,244.4295386,241.1195406,242.0395386,2610795.376,STOCKA
6/9/2012,245.3911634,249.8611644,244.3611644,248.5411724,5333011.674,STOCKA
7/9/2012,249.8828766,255.4528836,249.5528746,255.1728856,4989828.706,STOCKA
10/9/2012,256.7582065,257.7582065,254.5782135,254.8482025,2544782.065,STOCKA
11/9/2012,256.0458678,256.0458678,252.7058568,254.1158598,2509258.618,STOCKA
12/9/2012,256.3329295,257.6129285,253.3329295,255.4629345,2271529.295,STOCKA
13/9/2012,254.0716363,261.1316343,252.9316373,259.3716243,3516916.343,STOCKA
14/9/2012,264.1189197,266.8289107,262.4889147,263.9889147,3693389.257,STOCKA
17/9/2012,262.6102705,262.6102705,258.3602705,259.3602705,2319902.705,STOCKA
18/9/2012,257.4172189,259.4372079,255.9372079,257.6872079,2204372.079,STOCKA
19/9/2012,264.3757256,267.7657096,263.4557126,266.6057066,2686057.136,STOCKA
20/9/2012,261.6986406,262.5386366,259.6686416,262.4786396,2930286.416,STOCKA
21/9/2012,263.6513972,263.9114072,258.6513972,259.3814082,6078414.072,STOCKA
24/9/2012,251.4223326,251.8023376,249.2023316,251.0023346,2669923.316,STOCKA
25/9/2012,256.4150969,259.0351219,251.1151089,252.5451169,4406651.099,STOCKA
26/9/2012,252.2094099,254.4194169,248.0394119,249.4794139,2918594.159,STOCKA
27/9/2012,247.9995271,254.8595281,247.9795381,254.0495301,3371995.341,STOCKA
28/9/2012,256.7695642,257.6295492,253.8295462,254.9495562,2462895.492,STOCKA
1/10/2012,259.6204968,260.3805068,254.7105078,256.2304978,2623405.028,STOCKA
2/10/2012,250.9910617,251.3410527,247.2210577,248.7910647,2177710.587,STOCKA
3/10/2012,250.5842475,255.4742465,248.9342385,255.2942385,2739342.405,STOCKA
4/10/2012,255.7733622,261.2833412,255.6333472,260.2333532,2698033.522,STOCKA
5/10/2012,257.4522849,258.1522669,253.7422629,254.7622829,2769022.729,STOCKA
8/10/2012,252.9734033,255.1033783,250.8633883,254.3633883,1715333.903,STOCKA
9/10/2012,260.3614939,261.0414869,252.4214769,252.6514879,3511714.809,STOCKA
10/10/2012,252.4037784,252.8637854,244.4137734,245.3937834,3952337.784,STOCKA
11/10/2012,248.9642498,250.2642528,242.8542488,245.1842508,3456942.498,STOCKA
12/10/2012,240.7303229,243.0103369,239.4603339,239.9103309,2178703.299,STOCKA
15/10/2012,242.7550205,244.6850135,238.4150095,244.0850075,2958850.145,STOCKA
16/10/2012,240.9655543,241.8655633,238.1755613,240.0355613,2165055.593,STOCKA
17/10/2012,238.9093783,244.3393863,238.8393863,243.0293883,3258093.833,STOCKA
18/10/2012,251.681165,254.821165,246.611158,248.761167,5344411.61,STOCKA
19/10/2012,246.4198392,248.0798422,240.1998372,241.2598352,4407898.352,STOCKA
22/10/2012,241.6987461,241.8387451,235.2087551,236.6687471,4528887.481,STOCKA
23/10/2012,228.1310552,233.5810522,227.0910472,231.3910502,4401610.522,STOCKA
24/10/2012,237.4375172,237.4975142,229.5075092,230.0475172,3694275.122,STOCKA
25/10/2012,226.9893705,226.9893705,218.9893705,218.9893705,6701993.725,STOCKA
26/10/2012,227.9826906,238.0926916,226.0726866,237.6226896,11361326.85,STOCKA
31/10/2012,235.4253017,237.8052917,229.6052947,231.9952937,4788652.947,STOCKA
1/11/2012,235.1980747,235.5180817,232.3080747,233.1080777,3914780.787,STOCKA
2/11/2012,235.3734227,238.7634217,233.4734287,233.7834257,3388334.277,STOCKA
5/11/2012,228.1877377,230.9777467,226.2577457,230.4777467,1807577.447,STOCKA
6/11/2012,237.7421007,240.0820967,236.7820937,239.8920947,2684620.967,STOCKA
7/11/2012,236.3625419,236.3725519,230.1325459,232.7725459,3631325.479,STOCKA
8/11/2012,235.1010728,236.3310688,229.9810778,230.2310778,3011210.718,STOCKA
9/11/2012,228.9902478,233.7002538,227.3302588,229.0402508,3119802.528,STOCKA
12/11/2012,229.1705116,231.8005166,227.9905196,229.0505166,2154605.156,STOCKA
13/11/2012,229.9926014,232.7726004,229.5826134,231.4726124,2678526.064,STOCKA
14/11/2012,225.7379363,226.6479403,221.7479313,222.1879333,3026479.363,STOCKA
15/11/2012,224.0246479,226.8846489,219.9046379,222.3246509,3421946.449,STOCKA
16/11/2012,223.7432445,228.6832465,221.0732455,227.6632425,4377132.465,STOCKA
19/11/2012,231.0503737,235.2303667,230.1803637,232.4403737,3618503.667,STOCKA
20/11/2012,230.1168435,233.9368505,229.6168435,233.8968425,2772868.435,STOCKA
21/11/2012,232.9592983,237.7893003,231.8693023,237.1493013,2950493.023,STOCKA
23/11/2012,236.1474326,236.2574336,232.7374296,236.1374386,1739374.336,STOCKA
26/11/2012,244.8566004,248.7866084,242.4666014,248.0865964,4222966.014,STOCKA
27/11/2012,247.9714991,250.4214961,246.2914911,248.1514921,3096014.981,STOCKA
28/11/2012,244.5278359,249.3078349,243.5778389,249.1878399,2764178.389,STOCKA
29/11/2012,249.2349585,253.6649515,248.6849555,252.4549595,5322349.555,STOCKA
30/11/2012,252.1210726,254.3910616,250.0110716,253.7910706,3814810.676,STOCKA
3/12/2012,252.7490292,254.3690402,250.2090362,250.5390382,2992690.362,STOCKA
4/12/2012,251.6641898,254.7241878,250.3841918,254.2141928,3131941.878,STOCKA
5/12/2012,253.0300149,256.1400159,250.9700179,254.5500199,2858100.129,STOCKA
6/12/2012,253.6549632,255.8249612,252.1649582,254.0249582,3564449.632,STOCKA
7/12/2012,254.4888448,255.5588528,252.3588408,253.6188498,2173788.458,STOCKA
10/12/2012,251.8760372,253.5560302,246.0760342,246.5460352,3491560.312,STOCKA
11/12/2012,248.38149,253.361486,246.531484,250.571492,4184014.9,STOCKA
12/12/2012,253.3264445,256.6164385,252.3164355,254.0164325,2650664.375,STOCKA
13/12/2012,252.3338644,255.7638564,251.2438674,252.4738634,2472438.634,STOCKA
14/12/2012,248.8970858,250.6870788,246.5770778,247.9770868,2514770.848,STOCKA
17/12/2012,245.5058152,249.6958172,244.9558122,249.5558182,2233958.172,STOCKA
18/12/2012,253.3727435,261.9127215,253.3727435,259.2027305,4949027.365,STOCKA
19/12/2012,263.4628001,263.8328251,259.8428051,260.1528021,2321628.121,STOCKA
20/12/2012,257.6697848,261.7198038,255.8498088,260.8097998,2577697.998,STOCKA
21/12/2012,256.5372929,257.0972909,254.4572909,255.6372989,4691772.859,STOCKA
24/12/2012,261.9568265,264.1568385,261.6168295,263.2768335,1030968.385,STOCKA
26/12/2012,260.1341801,260.4041991,251.0241791,251.6141911,4182541.861,STOCKA
27/12/2012,245.2522156,246.3222226,239.8322176,245.2822146,3609022.166,STOCKA
28/12/2012,244.6981367,246.2881327,243.8981337,244.0281237,1847181.307,STOCKA
31/12/2012,241.2045369,249.8645409,240.2045369,248.3245319,3393545.369,STOCKA
2/1/2013,258.1962693,260.2162883,255.3762773,259.4262803,3292162.823,STOCKA
3/1/2013,256.0022244,259.6122404,255.1022304,257.2122464,2738222.354,STOCKA
4/1/2013,257.0762831,259.2962841,256.1462901,258.6462901,1869162.961,STOCKA
7/1/2013,266.3608762,273.1208862,266.0608882,271.8508662,4943908.752,STOCKA
8/1/2013,270.3297154,272.2397194,266.8297154,269.6397134,3043297.084,STOCKA
9/1/2013,273.1540232,274.4840102,270.3840042,271.3340162,2315440.102,STOCKA
10/1/2013,273.1765397,273.3765207,266.9365187,269.9765267,2909765.307,STOCKA
11/1/2013,268.9784351,272.3084221,267.9884141,271.8184311,2452084.291,STOCKA
14/1/2013,266.5047027,272.7647127,266.0447117,271.2347137,4260047.027,STOCKA
15/1/2013,266.1365611,268.1865791,264.7565561,267.3565621,2281465.681,STOCKA
16/1/2013,267.6939422,268.4039332,264.9939302,266.0939362,2037239.432,STOCKA
17/1/2013,271.0755514,271.5455524,268.7855424,270.0555624,1880355.514,STOCKA
18/1/2013,272.9333494,276.6033624,271.7033684,274.2233574,2963033.624,STOCKA
22/1/2013,270.7361438,271.2161548,268.3461598,269.3061508,2128861.488,STOCKA
23/1/2013,275.0413991,275.5613881,271.1213861,272.5813771,2553613.921,STOCKA
24/1/2013,267.1327633,274.4127623,267.1327633,271.2227593,3394627.683,STOCKA
25/1/2013,274.5552055,284.2752065,273.9551995,283.5451955,4963652.055,STOCKA
28/1/2013,287.7916903,288.4917023,278.4116853,280.0517003,4361516.913,STOCKA
29/1/2013,273.6130244,273.7230094,256.6130244,258.6130244,10155230.18,STOCKA
30/1/2013,284.9223908,286.1224028,269.0323758,274.6824008,13094623.91,STOCKA
31/1/2013,271.6494013,276.5493943,264.3094043,266.1093923,6778193.923,STOCKA
1/2/2013,267.6050441,267.6050441,261.4750391,263.6750511,6101750.511,STOCKA
4/2/2013,266.451671,268.351665,262.741679,263.651683,3760316.72,STOCKA
5/2/2013,262.1624515,268.1924505,261.6224425,267.0524665,4014524.515,STOCKA
6/2/2013,265.4917511,267.2217621,261.4417321,262.5517481,2773717.471,STOCKA
7/2/2013,266.2165393,266.2165393,257.2265343,262.3465443,3996865.333,STOCKA
8/2/2013,266.0449566,269.8949626,265.1949506,266.5949746,3925649.626,STOCKA
11/2/2013,267.2762262,267.3262142,260.6762202,261.2862052,3444462.142,STOCKA
12/2/2013,259.8162016,260.7862036,257.6261996,259.3262116,2949961.996,STOCKA
13/2/2013,256.5486672,264.9786592,255.3186562,264.4886692,5243186.682,STOCKA
14/2/2013,267.8945193,271.1745183,265.9245183,269.7645143,3468245.243,STOCKA
15/2/2013,269.3638741,270.6538821,264.8438541,266.8238651,3997238.691,STOCKA
19/2/2013,261.1542353,265.3542163,259.7442313,264.9942313,2806642.313,STOCKA
20/2/2013,273.7405648,277.8405408,269.9105478,269.9505568,3564305.528,STOCKA
21/2/2013,265.9332166,270.2932326,264.0632216,266.7532236,3645532.216,STOCKA
22/2/2013,267.1205844,267.6105744,262.1105744,265.9206024,3129805.894,STOCKA
25/2/2013,263.0394,264.7894,255.749392,255.969393,2993393.98,STOCKA
26/2/2013,264.4979968,265.6479908,259.3379778,262.9679668,3384679.818,STOCKA
27/2/2013,256.1007734,262.5307664,253.5607644,259.9507794,2875107.794,STOCKA
28/2/2013,262.8152687,268.0052707,261.6352757,265.2752597,2677252.707,STOCKA
1/3/2013,264.1642882,267.4943052,261.9343082,266.6342892,2965942.992,STOCKA
4/3/2013,263.0558486,270.9958516,261.8358786,270.8058486,3429958.636,STOCKA
5/3/2013,271.4681945,274.1481875,267.4581845,273.0581905,3660881.945,STOCKA
6/3/2013,273.8385541,274.5685341,269.9085311,271.8685531,2031485.441,STOCKA
7/3/2013,271.6299634,272.3299454,269.3799634,271.4099624,1914299.574,STOCKA
8/3/2013,271.2316341,271.6716361,267.7316341,270.4216361,1842116.341,STOCKA
11/3/2013,274.9557597,275.5157567,271.9257607,272.7657567,1920157.667,STOCKA
12/3/2013,270.5361647,276.9361587,269.8961497,273.6661697,3241561.647,STOCKA
13/3/2013,280.2107872,281.4707972,277.6108122,280.0708032,1933907.972,STOCKA
14/3/2013,266.0276506,266.3576376,259.8876366,262.0976276,5190276.376,STOCKA
15/3/2013,267.338033,269.618032,262.40801,264.178029,4889480.22,STOCKA
18/3/2013,256.1397745,258.3297765,253.9597815,254.7298015,2688597.865,STOCKA
19/3/2013,262.4384466,263.5384526,256.6584476,260.4484566,3778884.526,STOCKA
20/3/2013,255.6312057,257.3412277,252.1312207,254.8612167,2714712.177,STOCKA
21/3/2013,251.5805731,252.4705881,248.1505811,248.8605871,2761105.881,STOCKA
22/3/2013,255.2249676,258.4449536,252.7449716,258.4249646,3131349.646,STOCKA
25/3/2013,263.5168952,264.3669012,259.4369082,260.9568972,2563269.082,STOCKA
26/3/2013,253.2179561,257.6479791,252.4479671,256.4779661,2382679.681,STOCKA
27/3/2013,260.3083556,267.4883486,259.4583496,266.8583436,2890483.556,STOCKA
28/3/2013,270.2265194,271.7865174,268.4665104,270.8965024,2517765.124,STOCKA
1/4/2013,269.3555153,269.7754983,263.3855143,263.9854893,2548555.043,STOCKA
2/4/2013,263.3104068,266.8004278,261.4604008,264.2304198,2640204.128,STOCKA
3/4/2013,264.4934278,266.0434458,260.1234328,261.4034318,2437534.328,STOCKA
4/4/2013,255.5423845,256.7223775,252.4323685,255.3923605,1927523.735,STOCKA
5/4/2013,259.8395883,260.2995803,257.7895853,259.5995833,2598595.873,STOCKA
8/4/2013,260.4995352,264.2595302,260.2095422,263.5295492,2341395.372,STOCKA
9/4/2013,255.3229021,259.0828811,253.4728961,257.6129111,2121328.961,STOCKA
10/4/2013,258.2769935,262.4770055,255.8170015,261.2669835,2287469.945,STOCKA
11/4/2013,267.9295659,274.1595769,267.9295659,273.0395819,3122395.759,STOCKA
12/4/2013,271.7855791,274.9355731,268.6855731,274.5355791,2882955.841,STOCKA
15/4/2013,271.2439234,275.2839314,267.2639424,267.8839374,3327639.364,STOCKA
16/4/2013,269.0373321,272.5273221,267.7873321,272.0673301,2134473.341,STOCKA
17/4/2013,275.7524538,275.8024718,269.2024658,272.3524598,3184624.658,STOCKA
18/4/2013,263.1339735,263.3139655,252.9239815,255.7439885,3100839.755,STOCKA
19/4/2013,258.3789427,263.0989437,257.7189387,260.5389457,2604689.387,STOCKA
22/4/2013,255.7165649,260.9665649,254.3965579,259.9165469,2082765.589,STOCKA
23/4/2013,265.8134091,271.1834041,265.8134091,270.2134031,2283734.091,STOCKA
24/4/2013,270.3554491,272.3254501,267.6654471,269.6354481,1861354.491,STOCKA
25/4/2013,271.7019257,275.9719147,270.6719267,274.8719387,6118219.267,STOCKA
26/4/2013,266.5130528,268.5630408,249.3530498,251.3530498,13995430.52,STOCKA
29/4/2013,251.2572487,253.3672647,245.5072487,246.0972597,7080572.547,STOCKA
30/4/2013,254.1935053,259.5035033,253.3835083,258.6335083,4297035.103,STOCKA
1/5/2013,256.8805003,257.1805033,248.7305063,251.2105023,4421205.063,STOCKA
2/5/2013,252.3379075,256.3278985,249.1779045,255.9479085,3970179.055,STOCKA
3/5/2013,260.1365303,263.2465153,258.6965123,262.0465033,3553965.153,STOCKA
6/5/2013,262.8621846,264.2721886,258.1921866,260.4921896,2395521.886,STOCKA
7/5/2013,252.8450774,256.2750694,249.4450834,254.2650904,3099050.794,STOCKA
8/5/2013,260.4731839,263.9031769,258.9331909,262.2831819,2713031.889,STOCKA
9/5/2013,255.6211111,260.4410881,253.7711051,257.0511041,2738211.001,STOCKA
10/5/2013,256.4545212,259.2245102,255.7845072,259.2045212,3101045.162,STOCKA
13/5/2013,257.8610619,260.9710779,257.0910729,259.6010829,2100410.729,STOCKA
14/5/2013,264.8306896,269.7306836,264.3606886,268.6606766,2703306.896,STOCKA
15/5/2013,266.6269228,268.6069038,264.1169138,266.1169138,2716069.158,STOCKA
16/5/2013,268.245806,270.715808,266.135821,266.40581,1666358.15,STOCKA
17/5/2013,267.6440154,271.7940394,266.8140284,271.7140224,2545440.284,STOCKA
20/5/2013,270.2972812,273.0872902,267.7972812,268.9272862,2221972.812,STOCKA
21/5/2013,267.3034475,269.3334465,266.2234615,267.4234425,1726834.575,STOCKA
22/5/2013,263.8229942,264.0229752,257.2329672,259.3929702,3296329.792,STOCKA
23/5/2013,259.9128304,262.5928534,259.0128364,261.2228284,1994528.404,STOCKA
24/5/2013,256.7155839,258.7955709,255.2055739,258.6055679,1664955.779,STOCKA
28/5/2013,269.5276895,274.1476845,269.0476785,270.3376875,3501476.785,STOCKA
29/5/2013,268.2258987,271.0159077,267.6059037,268.2959067,1931059.077,STOCKA
30/5/2013,262.681724,265.54174,262.581718,263.80172,1637217.33,STOCKA
31/5/2013,265.0128749,270.9228789,264.9528769,268.2128869,3364428.749,STOCKA
3/6/2013,272.5015943,272.6515883,266.4916153,270.4216083,2579316.033,STOCKA
4/6/2013,265.5357219,267.4157269,261.5557109,264.2357339,2073957.219,STOCKA
5/6/2013,267.5093892,273.3593952,266.7193802,268.8694042,3529293.912,STOCKA
6/6/2013,270.4314672,273.1814672,266.8914582,270.5114542,2503114.672,STOCKA
7/6/2013,270.2938582,280.6538742,269.6838732,277.4238632,4638138.682,STOCKA
10/6/2013,273.1763506,278.9663586,271.7363476,277.5663646,3051463.576,STOCKA
11/6/2013,273.1713878,275.5813918,271.4113778,271.9513868,3069513.878,STOCKA
12/6/2013,281.5937266,281.7937086,275.4437326,276.6637336,2288837.206,STOCKA
13/6/2013,274.0031569,279.3031449,272.7931659,278.2931659,2674831.569,STOCKA
14/6/2013,274.8487903,276.9187973,273.2887923,273.8387803,2149287.903,STOCKA
17/6/2013,278.6686655,282.5186715,277.9686535,280.3786575,2907186.595,STOCKA
18/6/2013,276.5752135,280.4052305,275.6052115,279.2552365,2121052.265,STOCKA
19/6/2013,281.8618648,283.9418508,278.4718498,278.7618588,2833518.548,STOCKA
20/6/2013,277.7995736,281.2595646,275.0495736,276.0995606,3010595.586,STOCKA
21/6/2013,269.9935073,271.2634963,265.2135093,268.7834853,4155235.003,STOCKA
24/6/2013,269.8776712,271.7476662,263.5876622,269.1976472,3849676.622,STOCKA
25/6/2013,273.220893,274.390906,269.920905,273.010901,2458809.05,STOCKA
26/6/2013,272.1288727,276.1288727,271.6488617,275.7188687,3010988.617,STOCKA
27/6/2013,281.9879082,283.0079272,277.3479242,280.3579032,2547579.152,STOCKA
28/6/2013,277.5829359,281.2229209,277.5829359,279.0829359,3207229.339,STOCKA
1/7/2013,280.0779548,284.3679638,278.2379588,283.1779608,2898979.548,STOCKA
2/7/2013,282.4633057,288.0032837,282.0132927,285.1533077,3252432.967,STOCKA
3/7/2013,277.5263789,280.9263729,277.5263789,279.5563779,1328263.789,STOCKA
5/7/2013,289.4189139,290.7989189,286.4889209,290.2989189,2029589.139,STOCKA
8/7/2013,284.4855766,289.7355766,284.2055786,288.6555596,3027355.636,STOCKA
9/7/2013,286.3084263,287.8784333,283.3184363,286.8384253,2728684.263,STOCKA
10/7/2013,294.3056875,296.2356795,292.2956775,295.2256705,1839156.835,STOCKA
11/7/2013,297.7906787,303.4906907,294.9006947,302.4606927,4035306.887,STOCKA
12/7/2013,295.9702001,304.8301861,295.7801981,304.8301861,4512101.981,STOCKA
15/7/2013,306.6789946,307.3989956,303.7590116,305.9790126,2239690.056,STOCKA
16/7/2013,304.6606827,306.7507097,302.8707047,304.2306897,2633806.947,STOCKA
17/7/2013,305.6984916,307.5284786,304.4184926,307.4184926,2016984.906,STOCKA
18/7/2013,306.6649746,306.7349816,302.2649806,304.5049706,3067749.856,STOCKA
19/7/2013,304.5083724,305.9083664,302.0283614,305.3483684,2974283.574,STOCKA
22/7/2013,314.0148243,314.0148243,306.7648243,308.2448353,2568348.243,STOCKA
23/7/2013,301.8495831,303.7495771,299.2495771,299.7495771,1986495.791,STOCKA
24/7/2013,302.0666597,302.8866667,297.0866797,297.9866727,1990966.707,STOCKA
25/7/2013,295.5969234,301.0969234,293.3469234,299.9969174,5371769.234,STOCKA
26/7/2013,298.5312748,312.6012818,294.5312748,310.9912968,8807312.868,STOCKA
29/7/2013,310.1300577,312.0600507,304.9600447,305.1600567,3202400.507,STOCKA
30/7/2013,306.7984243,308.8584223,300.6484303,301.4884273,3044184.233,STOCKA
31/7/2013,304.9380137,306.1780037,302.0280097,302.2480107,1901580.097,STOCKA
1/8/2013,306.9991029,310.1291069,302.8191099,309.4891229,3010891.159,STOCKA
2/8/2013,301.4506617,302.1506437,298.3206567,301.0306477,2470806.567,STOCKA
5/8/2013,307.4496017,307.6696027,302.3495957,305.0395977,2273696.077,STOCKA
6/8/2013,304.0605096,304.9104846,301.0704886,304.3004996,1884504.996,STOCKA
7/8/2013,296.8778586,297.7178546,292.8778586,293.6378686,1928278.646,STOCKA
8/8/2013,301.4746208,301.4746208,295.5046198,298.6946218,2372946.318,STOCKA
9/8/2013,300.0218016,303.6117976,298.6417966,301.6018186,1993718.086,STOCKA
12/8/2013,296.5829904,299.8729684,296.0529914,297.4829834,1512429.814,STOCKA
13/8/2013,291.7209379,292.2109279,286.5109459,289.8109339,2308309.329,STOCKA
14/8/2013,296.2441452,296.2441452,292.4941452,293.2941322,1434541.362,STOCKA
15/8/2013,292.1400652,292.6500442,288.5000502,289.8200572,2294900.562,STOCKA
16/8/2013,291.3023412,293.0823402,289.2523532,289.5723602,2470023.532,STOCKA
19/8/2013,287.6601248,292.0301208,285.9501338,288.0401298,2502101.228,STOCKA
20/8/2013,282.0567105,285.6867155,281.9166955,283.2667015,1548067.055,STOCKA
21/8/2013,282.7475988,286.1576028,281.4875898,282.2276098,1791876.028,STOCKA
22/8/2013,287.6442581,292.7142651,287.6442581,292.5742811,1451042.701,STOCKA
23/8/2013,294.4721416,294.7621506,291.1621446,293.2721606,1994521.506,STOCKA
26/8/2013,288.9204428,289.5404378,284.1104448,284.7004408,1696604.498,STOCKA
27/8/2013,279.3156275,280.7256315,275.1856225,276.3756255,2430456.325,STOCKA
28/8/2013,282.8862286,285.5262436,281.8562306,284.1062306,1482362.436,STOCKA
29/8/2013,276.5409546,281.0709536,275.0909426,279.0709536,1517309.426,STOCKA
30/8/2013,288.3398042,288.6198032,283.7498082,284.7298192,1572198.082,STOCKA
3/9/2013,289.4951537,296.1551577,288.9351557,293.5651307,2945251.427,STOCKA
4/9/2013,292.5461143,299.4461383,291.7961143,297.8561423,2480761.273,STOCKA
5/9/2013,293.4062861,296.7762811,292.4862721,293.8762871,1814362.811,STOCKA
6/9/2013,291.2329665,294.7829845,286.7029675,291.7629645,2251029.795,STOCKA
9/9/2013,296.6282276,299.3682176,296.0082326,299.1182176,1637682.266,STOCKA
10/9/2013,302.5477686,302.9977806,299.2177816,302.3577656,1798377.806,STOCKA
11/9/2013,296.926081,299.876062,295.856073,297.656092,1722760.77,STOCKA
12/9/2013,297.2020124,299.8119974,295.4720014,296.6719824,1584319.974,STOCKA
13/9/2013,299.3887343,299.4687203,295.4487313,297.1687323,1343087.193,STOCKA
16/9/2013,299.7772114,300.9572044,295.2172144,296.0172024,1807972.044,STOCKA
17/9/2013,297.1833228,304.2033118,295.5633278,303.7233308,2292033.178,STOCKA
18/9/2013,299.9945551,308.6745471,298.8445611,307.9645561,2905745.571,STOCKA
19/9/2013,317.3790395,318.1490595,314.6490595,315.6690485,2386990.505,STOCKA
20/9/2013,311.1266311,319.1566291,310.9966261,314.9266181,5288166.221,STOCKA
23/9/2013,318.7820437,320.6720277,313.5420227,316.2620237,1932620.337,STOCKA
24/9/2013,310.3895658,316.0395598,309.2395718,312.0895778,2013195.728,STOCKA
25/9/2013,312.9377865,315.1177785,309.1577875,311.0577815,1992677.875,STOCKA
26/9/2013,313.6163629,319.0863639,312.9763789,317.8363639,1987063.689,STOCKA
27/9/2013,312.8065085,313.0964865,309.2365015,311.8965055,1616364.955,STOCKA
30/9/2013,316.3127853,318.2127793,313.9627793,315.5427963,1652627.813,STOCKA
1/10/2013,310.2015278,316.9815268,309.6315208,316.9315388,2356215.268,STOCKA
2/10/2013,319.1717991,322.8618011,318.6517791,321.6418001,2228717.901,STOCKA
3/10/2013,315.5594914,318.0894894,308.1894654,309.9294864,2626494.764,STOCKA
4/10/2013,313.3705469,317.4405539,310.8605369,317.2805509,1797405.419,STOCKA
7/10/2013,312.1503524,312.2503584,306.6503524,306.9403614,2052303.624,STOCKA
8/10/2013,313.2461078,313.2960958,302.0160968,304.9761188,3183661.078,STOCKA
9/10/2013,306.2327834,306.3127704,299.3127704,301.0427814,3275527.704,STOCKA
10/10/2013,308.8979979,310.9680049,306.8579889,309.4380059,2597779.929,STOCKA
11/10/2013,304.4474692,310.6074732,303.5174762,310.5674952,2159874.802,STOCKA
14/10/2013,307.0881911,309.5181841,304.8681901,308.5682021,1917781.901,STOCKA
15/10/2013,310.8195033,311.7395173,306.2095183,307.3495023,2270595.083,STOCKA
16/10/2013,303.8318661,306.2518491,301.0018491,305.9418511,2125218.611,STOCKA
17/10/2013,307.3525739,311.2825669,305.5225569,311.0525559,2651225.669,STOCKA
18/10/2013,317.6362377,330.1662677,315.0262527,327.2062457,5952562.527,STOCKA
21/10/2013,326.3488332,326.4588182,320.2588062,322.8988202,2486888.182,STOCKA
22/10/2013,326.2257672,335.6157512,324.1857592,331.0457752,3920557.662,STOCKA
23/10/2013,326.9658285,327.8458335,320.1858305,322.8858425,2779458.325,STOCKA
24/10/2013,332.5627981,335.5827871,329.6827931,335.1427841,5914027.931,STOCKA
25/10/2013,355.2237913,365.0237793,349.2437803,360.0138003,12003037.85,STOCKA
28/10/2013,360.5345183,363.3645053,357.8145173,358.7745093,3641945.053,STOCKA
29/10/2013,356.5649657,360.4949897,353.8949837,360.3049867,2161449.747,STOCKA
30/10/2013,363.0506533,365.4306583,359.0806523,361.5106453,4506506.583,STOCKA
31/10/2013,364.8836536,369.1536426,362.1536426,367.1836416,2498336.426,STOCKA
1/11/2013,366.2558524,366.3958364,356.7258534,359.6258474,3337258.474,STOCKA
4/11/2013,358.2566181,359.1366231,352.5366171,356.8766131,1919766.231,STOCKA
5/11/2013,360.250249,363.640263,358.310246,362.360265,2041802.5,STOCKA
6/11/2013,356.2518773,358.6718603,350.3018653,351.9818583,2240318.653,STOCKA
7/11/2013,360.6232662,362.6632752,346.6432862,348.3232792,4293932.812,STOCKA
8/11/2013,342.4372601,347.5372361,340.5272571,346.7972461,2621772.481,STOCKA
11/11/2013,347.5366427,352.3166417,345.0066447,351.3266517,2231166.467,STOCKA
12/11/2013,353.1254624,355.6154834,347.4154714,349.6654714,2344454.724,STOCKA
13/11/2013,350.3783669,359.1983739,348.6583659,359.1983739,2803083.729,STOCKA
14/11/2013,358.3097315,369.8597185,357.3497095,368.3197105,4168997.165,STOCKA
15/11/2013,368.2727015,373.5426905,366.1926845,369.8127095,4498026.965,STOCKA
18/11/2013,370.4424551,373.6524461,364.8324691,366.3424491,2739024.561,STOCKA
19/11/2013,364.8178647,367.7778567,361.4978577,363.9378597,1894778.577,STOCKA
20/11/2013,365.9889803,365.9889803,358.8789943,360.9989893,1755789.823,STOCKA
21/11/2013,359.1880126,364.3880246,358.4380126,364.0580376,1915980.246,STOCKA
